# https://simpleepashiny.app.cloud.gov/ --workers 50 --loaded-duration-minutes 10 --output-dir run2
# {"appUrl":"https://simpleepashiny.app.cloud.gov/","debugLog":false,"loadedDurationMinutes":10.0,"logLevel":"WARN","outputDir":"run2","overwriteOutput":false,"recordingPath":"recording.log","workers":50}
session_id,worker_id,iteration,event,timestamp,input_line_number,comment
385,34,7,PLAYER_SESSION_CREATE,1556048375113,0,
385,34,7,REQ_HOME_START,1556048375113,3,
385,34,7,REQ_HOME_END,1556048375607,3,
385,34,7,REQ_GET_START,1556048375608,4,
385,34,7,REQ_GET_END,1556048376062,4,
385,34,7,REQ_GET_START,1556048376062,5,
385,34,7,REQ_GET_END,1556048376719,5,
385,34,7,REQ_GET_START,1556048376719,6,
385,34,7,REQ_GET_END,1556048377406,6,
385,34,7,REQ_GET_START,1556048377408,7,
385,34,7,REQ_GET_END,1556048378274,7,
385,34,7,REQ_GET_START,1556048378274,8,
385,34,7,REQ_GET_END,1556048379067,8,
385,34,7,REQ_GET_START,1556048379067,9,
385,34,7,REQ_GET_END,1556048379897,9,
385,34,7,REQ_GET_START,1556048379897,10,
385,34,7,REQ_GET_END,1556048380574,10,
385,34,7,REQ_GET_START,1556048380574,11,
385,34,7,REQ_GET_END,1556048381267,11,
385,34,7,REQ_GET_START,1556048381267,12,
385,34,7,REQ_GET_END,1556048382004,12,
385,34,7,WS_OPEN_START,1556048382004,13,
385,34,7,WS_OPEN_END,1556048382853,13,
385,34,7,PLAYBACK_SLEEPBEFORE_START,1556048382853,14,
385,34,7,PLAYBACK_SLEEPBEFORE_END,1556048382861,14,
385,34,7,WS_SEND_START,1556048382861,14,
385,34,7,WS_SEND_END,1556048382861,14,
385,34,7,WS_RECV_INIT_START,1556048382861,15,
385,34,7,WS_RECV_INIT_END,1556048382869,15,
385,34,7,WS_RECV_START,1556048382869,16,
385,34,7,WS_RECV_END,1556048383038,16,
385,34,7,PLAYBACK_SLEEPBEFORE_START,1556048383038,17,
385,34,7,PLAYBACK_SLEEPBEFORE_END,1556048385949,17,
385,34,7,WS_SEND_START,1556048385949,17,
385,34,7,WS_SEND_END,1556048385949,17,
385,34,7,WS_RECV_START,1556048385949,18,
385,34,7,WS_RECV_END,1556048386063,18,
385,34,7,PLAYBACK_SLEEPBEFORE_START,1556048386063,19,
385,34,7,PLAYBACK_SLEEPBEFORE_END,1556048388412,19,
385,34,7,WS_SEND_START,1556048388412,19,
385,34,7,WS_SEND_END,1556048388412,19,
385,34,7,WS_RECV_START,1556048388412,20,
385,34,7,WS_RECV_END,1556048388527,20,
385,34,7,PLAYBACK_SLEEPBEFORE_START,1556048388527,21,
385,34,7,PLAYBACK_SLEEPBEFORE_END,1556048391640,21,
385,34,7,WS_SEND_START,1556048391640,21,
385,34,7,WS_SEND_END,1556048391640,21,
385,34,7,WS_RECV_START,1556048391640,22,
385,34,7,WS_RECV_END,1556048391786,22,
385,34,7,PLAYBACK_SLEEPBEFORE_START,1556048391786,23,
385,34,7,PLAYBACK_SLEEPBEFORE_END,1556048393912,23,
385,34,7,WS_SEND_START,1556048393912,23,
385,34,7,WS_SEND_END,1556048393912,23,
385,34,7,WS_RECV_START,1556048393912,24,
385,34,7,WS_RECV_END,1556048394102,24,
385,34,7,PLAYBACK_SLEEPBEFORE_START,1556048394102,25,
385,34,7,PLAYBACK_SLEEPBEFORE_END,1556048396408,25,
385,34,7,WS_SEND_START,1556048396408,25,
385,34,7,WS_SEND_END,1556048396408,25,
385,34,7,WS_RECV_START,1556048396408,26,
385,34,7,WS_RECV_END,1556048396665,26,
385,34,7,PLAYBACK_SLEEPBEFORE_START,1556048396665,27,
385,34,7,PLAYBACK_SLEEPBEFORE_END,1556048399260,27,
385,34,7,WS_SEND_START,1556048399260,27,
385,34,7,WS_SEND_END,1556048399260,27,
385,34,7,WS_RECV_START,1556048399260,28,
385,34,7,WS_RECV_END,1556048399512,28,
385,34,7,PLAYBACK_SLEEPBEFORE_START,1556048399512,29,
385,34,7,PLAYBACK_SLEEPBEFORE_END,1556048402316,29,
385,34,7,WS_SEND_START,1556048402316,29,
385,34,7,WS_SEND_END,1556048402316,29,
385,34,7,WS_RECV_START,1556048402316,30,
385,34,7,WS_RECV_END,1556048402434,30,
385,34,7,PLAYBACK_SLEEPBEFORE_START,1556048402434,31,
385,34,7,PLAYBACK_SLEEPBEFORE_END,1556048402917,31,
385,34,7,WS_SEND_START,1556048402917,31,
385,34,7,WS_SEND_END,1556048402917,31,
385,34,7,WS_RECV_START,1556048402917,32,
385,34,7,WS_RECV_END,1556048403045,32,
385,34,7,PLAYBACK_SLEEPBEFORE_START,1556048403045,33,
385,34,7,PLAYBACK_SLEEPBEFORE_END,1556048403486,33,
385,34,7,WS_SEND_START,1556048403486,33,
385,34,7,WS_SEND_END,1556048403486,33,
385,34,7,WS_RECV_START,1556048403486,34,
385,34,7,WS_RECV_END,1556048403694,34,
385,34,7,PLAYBACK_SLEEPBEFORE_START,1556048403695,35,
385,34,7,PLAYBACK_SLEEPBEFORE_END,1556048404279,35,
385,34,7,WS_SEND_START,1556048404279,35,
385,34,7,WS_SEND_END,1556048404279,35,
385,34,7,WS_RECV_START,1556048404279,36,
385,34,7,WS_RECV_END,1556048404505,36,
385,34,7,PLAYBACK_SLEEPBEFORE_START,1556048404505,37,
385,34,7,PLAYBACK_SLEEPBEFORE_END,1556048406304,37,
385,34,7,WS_SEND_START,1556048406304,37,
385,34,7,WS_SEND_END,1556048406304,37,
385,34,7,WS_RECV_START,1556048406304,38,
385,34,7,WS_RECV_END,1556048406478,38,
385,34,7,PLAYBACK_SLEEPBEFORE_START,1556048406478,39,
385,34,7,PLAYBACK_SLEEPBEFORE_END,1556048406991,39,
385,34,7,WS_SEND_START,1556048406991,39,
385,34,7,WS_SEND_END,1556048406991,39,
385,34,7,WS_RECV_START,1556048406991,40,
385,34,7,WS_RECV_END,1556048407106,40,
385,34,7,PLAYBACK_SLEEPBEFORE_START,1556048407106,41,
385,34,7,PLAYBACK_SLEEPBEFORE_END,1556048409521,41,
385,34,7,WS_CLOSE_START,1556048409521,41,
385,34,7,WS_CLOSE_END,1556048409521,41,
385,34,7,PLAYBACK_DONE,1556048409521,0,
