# http://edap-rshiny.rtpnc.epa.gov:3838/cyanuric/ --workers 10 --loaded-duration-minutes 5 --output-dir cyan_run4_edap
# {"appUrl":"http://edap-rshiny.rtpnc.epa.gov:3838/cyanuric/","debugLog":false,"loadedDurationMinutes":5.0,"logLevel":"WARN","outputDir":"cyan_run4_edap","overwriteOutput":false,"recordingPath":"recording.log","workers":10}
session_id,worker_id,iteration,event,timestamp,input_line_number,comment
30,5,2,PLAYER_SESSION_CREATE,1556194343182,0,
30,5,2,REQ_HOME_START,1556194343183,3,
30,5,2,REQ_HOME_END,1556194344767,3,
30,5,2,REQ_GET_START,1556194344767,4,
30,5,2,REQ_GET_END,1556194344879,4,
30,5,2,REQ_GET_START,1556194344879,5,
30,5,2,REQ_GET_END,1556194345050,5,
30,5,2,REQ_GET_START,1556194345050,6,
30,5,2,REQ_GET_END,1556194345226,6,
30,5,2,REQ_GET_START,1556194345226,7,
30,5,2,REQ_GET_END,1556194345335,7,
30,5,2,REQ_GET_START,1556194345335,8,
30,5,2,REQ_GET_END,1556194345615,8,
30,5,2,REQ_GET_START,1556194345615,9,
30,5,2,REQ_GET_END,1556194345842,9,
30,5,2,REQ_GET_START,1556194345843,10,
30,5,2,REQ_GET_END,1556194346099,10,
30,5,2,REQ_GET_START,1556194346099,11,
30,5,2,REQ_GET_END,1556194346227,11,
30,5,2,REQ_GET_START,1556194346227,12,
30,5,2,REQ_GET_END,1556194346406,12,
30,5,2,REQ_GET_START,1556194346406,13,
30,5,2,REQ_GET_END,1556194346527,13,
30,5,2,REQ_GET_START,1556194346527,14,
30,5,2,REQ_GET_END,1556194365308,14,
30,5,2,REQ_GET_START,1556194365308,15,
30,5,2,REQ_GET_END,1556194379503,15,
30,5,2,REQ_GET_START,1556194379503,16,
30,5,2,REQ_GET_END,1556194379613,16,
30,5,2,REQ_GET_START,1556194379613,17,
30,5,2,REQ_GET_END,1556194403169,17,
30,5,2,REQ_GET_START,1556194403170,18,
30,5,2,REQ_GET_END,1556194412126,18,
30,5,2,REQ_GET_START,1556194412126,19,
30,5,2,REQ_GET_END,1556194414169,19,
30,5,2,REQ_GET_START,1556194414169,20,
30,5,2,REQ_GET_END,1556194414326,20,
30,5,2,REQ_GET_START,1556194414326,21,
30,5,2,REQ_GET_END,1556194414492,21,
30,5,2,REQ_GET_START,1556194414492,22,
30,5,2,REQ_GET_END,1556194414611,22,
30,5,2,REQ_GET_START,1556194414611,23,
30,5,2,REQ_GET_END,1556194414738,23,
30,5,2,REQ_GET_START,1556194414738,24,
30,5,2,REQ_GET_END,1556194414880,24,
30,5,2,REQ_GET_START,1556194414880,25,
30,5,2,REQ_GET_END,1556194415056,25,
30,5,2,REQ_TOK_START,1556194415056,26,
30,5,2,REQ_TOK_END,1556194415128,26,
30,5,2,REQ_SINF_START,1556194415128,27,
30,5,2,REQ_SINF_END,1556194415191,27,
30,5,2,WS_OPEN_START,1556194415191,28,
30,5,2,WS_OPEN_END,1556194415253,28,
30,5,2,WS_RECV_START,1556194415253,29,
30,5,2,WS_RECV_END,1556194415255,29,
30,5,2,PLAYBACK_SLEEPBEFORE_START,1556194415255,30,
30,5,2,PLAYBACK_SLEEPBEFORE_END,1556194415261,30,
30,5,2,WS_SEND_START,1556194415261,30,
30,5,2,WS_SEND_END,1556194415261,30,
30,5,2,PLAYBACK_SLEEPBEFORE_START,1556194415261,31,
30,5,2,PLAYBACK_SLEEPBEFORE_END,1556194415265,31,
30,5,2,WS_SEND_START,1556194415265,31,
30,5,2,WS_SEND_END,1556194415265,31,
30,5,2,WS_RECV_START,1556194415265,32,
30,5,2,WS_RECV_END,1556194415294,32,
30,5,2,WS_RECV_INIT_START,1556194415294,33,
30,5,2,WS_RECV_INIT_END,1556194415368,33,
30,5,2,WS_RECV_START,1556194415368,34,
30,5,2,WS_RECV_END,1556194415506,34,
30,5,2,PLAYBACK_SLEEPBEFORE_START,1556194415506,35,
30,5,2,PLAYBACK_SLEEPBEFORE_END,1556194416558,35,
30,5,2,WS_SEND_START,1556194416558,35,
30,5,2,WS_SEND_END,1556194416558,35,
30,5,2,WS_RECV_START,1556194416558,36,
30,5,2,WS_RECV_END,1556194420367,36,
30,5,2,PLAYBACK_SLEEPBEFORE_START,1556194420367,37,
30,5,2,PLAYBACK_SLEEPBEFORE_END,1556194420844,37,
30,5,2,WS_SEND_START,1556194420844,37,
30,5,2,WS_SEND_END,1556194420844,37,
30,5,2,WS_RECV_START,1556194420844,38,
30,5,2,WS_RECV_END,1556194424110,38,
30,5,2,PLAYBACK_SLEEPBEFORE_START,1556194424110,39,
30,5,2,PLAYBACK_SLEEPBEFORE_END,1556194426828,39,
30,5,2,WS_SEND_START,1556194426828,39,
30,5,2,WS_SEND_END,1556194426828,39,
30,5,2,WS_RECV_START,1556194426828,40,
30,5,2,WS_RECV_END,1556194428863,40,
30,5,2,PLAYBACK_SLEEPBEFORE_START,1556194428863,41,
30,5,2,PLAYBACK_SLEEPBEFORE_END,1556194430278,41,
30,5,2,WS_SEND_START,1556194430278,41,
30,5,2,WS_SEND_END,1556194430278,41,
30,5,2,PLAYBACK_SLEEPBEFORE_START,1556194430278,42,
30,5,2,PLAYBACK_SLEEPBEFORE_END,1556194430592,42,
30,5,2,WS_SEND_START,1556194430592,42,
30,5,2,WS_SEND_END,1556194430592,42,
30,5,2,PLAYBACK_SLEEPBEFORE_START,1556194430592,43,
30,5,2,PLAYBACK_SLEEPBEFORE_END,1556194431437,43,
30,5,2,WS_SEND_START,1556194431437,43,
30,5,2,WS_SEND_END,1556194431437,43,
30,5,2,WS_RECV_START,1556194431437,44,
30,5,2,WS_RECV_END,1556194437079,44,
30,5,2,PLAYBACK_SLEEPBEFORE_START,1556194437079,45,
30,5,2,PLAYBACK_SLEEPBEFORE_END,1556194438822,45,
30,5,2,WS_SEND_START,1556194438822,45,
30,5,2,WS_SEND_END,1556194438822,45,
30,5,2,PLAYBACK_SLEEPBEFORE_START,1556194438822,46,
30,5,2,PLAYBACK_SLEEPBEFORE_END,1556194439090,46,
30,5,2,WS_SEND_START,1556194439090,46,
30,5,2,WS_SEND_END,1556194439091,46,
30,5,2,PLAYBACK_SLEEPBEFORE_START,1556194439092,47,
30,5,2,PLAYBACK_SLEEPBEFORE_END,1556194440284,47,
30,5,2,WS_SEND_START,1556194440284,47,
30,5,2,WS_SEND_END,1556194440284,47,
30,5,2,WS_RECV_START,1556194440284,48,
30,5,2,WS_RECV_END,1556194442947,48,
30,5,2,PLAYBACK_SLEEPBEFORE_START,1556194442947,49,
30,5,2,PLAYBACK_SLEEPBEFORE_END,1556194444915,49,
30,5,2,WS_SEND_START,1556194444915,49,
30,5,2,WS_SEND_END,1556194444915,49,
30,5,2,PLAYBACK_SLEEPBEFORE_START,1556194444915,50,
30,5,2,PLAYBACK_SLEEPBEFORE_END,1556194445742,50,
30,5,2,WS_SEND_START,1556194445742,50,
30,5,2,WS_SEND_END,1556194445742,50,
30,5,2,WS_RECV_START,1556194445742,51,
30,5,2,WS_RECV_END,1556194450090,51,
30,5,2,PLAYBACK_SLEEPBEFORE_START,1556194450090,52,
30,5,2,PLAYBACK_SLEEPBEFORE_END,1556194455531,52,
30,5,2,WS_CLOSE_START,1556194455531,52,
30,5,2,WS_CLOSE_END,1556194455532,52,
30,5,2,PLAYBACK_DONE,1556194455532,0,
