# http://edap-rshiny.rtpnc.epa.gov:3838/cyanuric/ --workers 10 --loaded-duration-minutes 5 --output-dir cyan_run4_edap
# {"appUrl":"http://edap-rshiny.rtpnc.epa.gov:3838/cyanuric/","debugLog":false,"loadedDurationMinutes":5.0,"logLevel":"WARN","outputDir":"cyan_run4_edap","overwriteOutput":false,"recordingPath":"recording.log","workers":10}
session_id,worker_id,iteration,event,timestamp,input_line_number,comment
1,1,0,PLAYER_SESSION_CREATE,1556194116655,0,
1,1,0,REQ_HOME_START,1556194116655,3,
1,1,0,REQ_HOME_END,1556194117991,3,
1,1,0,REQ_GET_START,1556194117991,4,
1,1,0,REQ_GET_END,1556194118105,4,
1,1,0,REQ_GET_START,1556194118105,5,
1,1,0,REQ_GET_END,1556194118292,5,
1,1,0,REQ_GET_START,1556194118292,6,
1,1,0,REQ_GET_END,1556194118464,6,
1,1,0,REQ_GET_START,1556194118467,7,
1,1,0,REQ_GET_END,1556194118572,7,
1,1,0,REQ_GET_START,1556194118572,8,
1,1,0,REQ_GET_END,1556194118743,8,
1,1,0,REQ_GET_START,1556194118743,9,
1,1,0,REQ_GET_END,1556194118847,9,
1,1,0,REQ_GET_START,1556194118847,10,
1,1,0,REQ_GET_END,1556194118950,10,
1,1,0,REQ_GET_START,1556194118950,11,
1,1,0,REQ_GET_END,1556194119081,11,
1,1,0,REQ_GET_START,1556194119081,12,
1,1,0,REQ_GET_END,1556194119194,12,
1,1,0,REQ_GET_START,1556194119194,13,
1,1,0,REQ_GET_END,1556194119304,13,
1,1,0,REQ_GET_START,1556194119304,14,
1,1,0,REQ_GET_END,1556194119530,14,
1,1,0,REQ_GET_START,1556194119530,15,
1,1,0,REQ_GET_END,1556194119784,15,
1,1,0,REQ_GET_START,1556194119784,16,
1,1,0,REQ_GET_END,1556194119885,16,
1,1,0,REQ_GET_START,1556194119886,17,
1,1,0,REQ_GET_END,1556194120048,17,
1,1,0,REQ_GET_START,1556194120048,18,
1,1,0,REQ_GET_END,1556194120176,18,
1,1,0,REQ_GET_START,1556194120176,19,
1,1,0,REQ_GET_END,1556194120287,19,
1,1,0,REQ_GET_START,1556194120287,20,
1,1,0,REQ_GET_END,1556194120426,20,
1,1,0,REQ_GET_START,1556194120426,21,
1,1,0,REQ_GET_END,1556194120561,21,
1,1,0,REQ_GET_START,1556194120561,22,
1,1,0,REQ_GET_END,1556194120672,22,
1,1,0,REQ_GET_START,1556194120672,23,
1,1,0,REQ_GET_END,1556194120777,23,
1,1,0,REQ_GET_START,1556194120778,24,
1,1,0,REQ_GET_END,1556194120902,24,
1,1,0,REQ_GET_START,1556194120902,25,
1,1,0,REQ_GET_END,1556194121056,25,
1,1,0,REQ_TOK_START,1556194121056,26,
1,1,0,REQ_TOK_END,1556194121120,26,
1,1,0,REQ_SINF_START,1556194121120,27,
1,1,0,REQ_SINF_END,1556194121186,27,
1,1,0,WS_OPEN_START,1556194121186,28,
1,1,0,WS_OPEN_END,1556194121248,28,
1,1,0,WS_RECV_START,1556194121249,29,
1,1,0,WS_RECV_END,1556194121250,29,
1,1,0,PLAYBACK_SLEEPBEFORE_START,1556194121250,30,
1,1,0,PLAYBACK_SLEEPBEFORE_END,1556194121256,30,
1,1,0,WS_SEND_START,1556194121256,30,
1,1,0,WS_SEND_END,1556194121256,30,
1,1,0,PLAYBACK_SLEEPBEFORE_START,1556194121257,31,
1,1,0,PLAYBACK_SLEEPBEFORE_END,1556194121260,31,
1,1,0,WS_SEND_START,1556194121260,31,
1,1,0,WS_SEND_END,1556194121260,31,
1,1,0,WS_RECV_START,1556194121260,32,
1,1,0,WS_RECV_END,1556194121289,32,
1,1,0,WS_RECV_INIT_START,1556194121289,33,
1,1,0,WS_RECV_INIT_END,1556194121926,33,
1,1,0,WS_RECV_START,1556194121926,34,
1,1,0,WS_RECV_END,1556194122349,34,
