# https://simpleepashiny.app.cloud.gov/ --workers 5 --loaded-duration-minutes 2 --output-dir run1
# {"appUrl":"https://simpleepashiny.app.cloud.gov/","debugLog":false,"loadedDurationMinutes":2.0,"logLevel":"WARN","outputDir":"run1","overwriteOutput":false,"recordingPath":"recording.log","workers":5}
session_id,worker_id,iteration,event,timestamp,input_line_number,comment
14,4,2,PLAYER_SESSION_CREATE,1556047377511,0,
14,4,2,REQ_HOME_START,1556047377511,3,
14,4,2,REQ_HOME_END,1556047377973,3,
14,4,2,REQ_GET_START,1556047377973,4,
14,4,2,REQ_GET_END,1556047378427,4,
14,4,2,REQ_GET_START,1556047378427,5,
14,4,2,REQ_GET_END,1556047378992,5,
14,4,2,REQ_GET_START,1556047378992,6,
14,4,2,REQ_GET_END,1556047379567,6,
14,4,2,REQ_GET_START,1556047379569,7,
14,4,2,REQ_GET_END,1556047380009,7,
14,4,2,REQ_GET_START,1556047380009,8,
14,4,2,REQ_GET_END,1556047380542,8,
14,4,2,REQ_GET_START,1556047380542,9,
14,4,2,REQ_GET_END,1556047381240,9,
14,4,2,REQ_GET_START,1556047381240,10,
14,4,2,REQ_GET_END,1556047381710,10,
14,4,2,REQ_GET_START,1556047381710,11,
14,4,2,REQ_GET_END,1556047382253,11,
14,4,2,REQ_GET_START,1556047382253,12,
14,4,2,REQ_GET_END,1556047382705,12,
14,4,2,WS_OPEN_START,1556047382705,13,
14,4,2,WS_OPEN_END,1556047383390,13,
14,4,2,PLAYBACK_SLEEPBEFORE_START,1556047383390,14,
14,4,2,PLAYBACK_SLEEPBEFORE_END,1556047384538,14,
14,4,2,WS_SEND_START,1556047384538,14,
14,4,2,WS_SEND_END,1556047384538,14,
14,4,2,WS_RECV_INIT_START,1556047384538,15,
14,4,2,WS_RECV_INIT_END,1556047384539,15,
14,4,2,WS_RECV_START,1556047384539,16,
14,4,2,WS_RECV_END,1556047384657,16,
14,4,2,PLAYBACK_SLEEPBEFORE_START,1556047384657,17,
14,4,2,PLAYBACK_SLEEPBEFORE_END,1556047386045,17,
14,4,2,WS_SEND_START,1556047386045,17,
14,4,2,WS_SEND_END,1556047386045,17,
14,4,2,WS_RECV_START,1556047386045,18,
14,4,2,WS_RECV_END,1556047386165,18,
14,4,2,PLAYBACK_SLEEPBEFORE_START,1556047386165,19,
14,4,2,PLAYBACK_SLEEPBEFORE_END,1556047387154,19,
14,4,2,WS_SEND_START,1556047387154,19,
14,4,2,WS_SEND_END,1556047387154,19,
14,4,2,WS_RECV_START,1556047387154,20,
14,4,2,WS_RECV_END,1556047387272,20,
14,4,2,PLAYBACK_SLEEPBEFORE_START,1556047387273,21,
14,4,2,PLAYBACK_SLEEPBEFORE_END,1556047388033,21,
14,4,2,WS_SEND_START,1556047388033,21,
14,4,2,WS_SEND_END,1556047388033,21,
14,4,2,WS_RECV_START,1556047388033,22,
14,4,2,WS_RECV_END,1556047388149,22,
14,4,2,PLAYBACK_SLEEPBEFORE_START,1556047388150,23,
14,4,2,PLAYBACK_SLEEPBEFORE_END,1556047388922,23,
14,4,2,WS_SEND_START,1556047388922,23,
14,4,2,WS_SEND_END,1556047388922,23,
14,4,2,WS_RECV_START,1556047388922,24,
14,4,2,WS_RECV_END,1556047389038,24,
14,4,2,PLAYBACK_SLEEPBEFORE_START,1556047389039,25,
14,4,2,PLAYBACK_SLEEPBEFORE_END,1556047389691,25,
14,4,2,WS_SEND_START,1556047389691,25,
14,4,2,WS_SEND_END,1556047389691,25,
14,4,2,WS_RECV_START,1556047389691,26,
14,4,2,WS_RECV_END,1556047389815,26,
14,4,2,PLAYBACK_SLEEPBEFORE_START,1556047389815,27,
14,4,2,PLAYBACK_SLEEPBEFORE_END,1556047390441,27,
14,4,2,WS_SEND_START,1556047390441,27,
14,4,2,WS_SEND_END,1556047390441,27,
14,4,2,WS_RECV_START,1556047390441,28,
14,4,2,WS_RECV_END,1556047390577,28,
14,4,2,PLAYBACK_SLEEPBEFORE_START,1556047390577,29,
14,4,2,PLAYBACK_SLEEPBEFORE_END,1556047391254,29,
14,4,2,WS_SEND_START,1556047391254,29,
14,4,2,WS_SEND_END,1556047391254,29,
14,4,2,WS_RECV_START,1556047391254,30,
14,4,2,WS_RECV_END,1556047391376,30,
14,4,2,PLAYBACK_SLEEPBEFORE_START,1556047391377,31,
14,4,2,PLAYBACK_SLEEPBEFORE_END,1556047392055,31,
14,4,2,WS_SEND_START,1556047392055,31,
14,4,2,WS_SEND_END,1556047392055,31,
14,4,2,WS_RECV_START,1556047392055,32,
14,4,2,WS_RECV_END,1556047392176,32,
14,4,2,PLAYBACK_SLEEPBEFORE_START,1556047392176,33,
14,4,2,PLAYBACK_SLEEPBEFORE_END,1556047392873,33,
14,4,2,WS_SEND_START,1556047392873,33,
14,4,2,WS_SEND_END,1556047392873,33,
14,4,2,WS_RECV_START,1556047392873,34,
14,4,2,WS_RECV_END,1556047392991,34,
14,4,2,PLAYBACK_SLEEPBEFORE_START,1556047392991,35,
14,4,2,PLAYBACK_SLEEPBEFORE_END,1556047393760,35,
14,4,2,WS_SEND_START,1556047393760,35,
14,4,2,WS_SEND_END,1556047393760,35,
14,4,2,WS_RECV_START,1556047393760,36,
14,4,2,WS_RECV_END,1556047393875,36,
14,4,2,PLAYBACK_SLEEPBEFORE_START,1556047393876,37,
14,4,2,PLAYBACK_SLEEPBEFORE_END,1556047394612,37,
14,4,2,WS_SEND_START,1556047394612,37,
14,4,2,WS_SEND_END,1556047394612,37,
14,4,2,WS_RECV_START,1556047394612,38,
14,4,2,WS_RECV_END,1556047394727,38,
14,4,2,PLAYBACK_SLEEPBEFORE_START,1556047394727,39,
14,4,2,PLAYBACK_SLEEPBEFORE_END,1556047395457,39,
14,4,2,WS_SEND_START,1556047395457,39,
14,4,2,WS_SEND_END,1556047395457,39,
14,4,2,WS_RECV_START,1556047395457,40,
14,4,2,WS_RECV_END,1556047395578,40,
14,4,2,PLAYBACK_SLEEPBEFORE_START,1556047395579,41,
14,4,2,PLAYBACK_SLEEPBEFORE_END,1556047397552,41,
14,4,2,WS_CLOSE_START,1556047397552,41,
14,4,2,WS_CLOSE_END,1556047397552,41,
14,4,2,PLAYBACK_DONE,1556047397553,0,
