# https://cyan.app.cloud.gov/ --workers 100 --loaded-duration-minutes 5 --output-dir cyan_run9
# {"appUrl":"https://cyan.app.cloud.gov/","debugLog":false,"loadedDurationMinutes":5.0,"logLevel":"WARN","outputDir":"cyan_run9","overwriteOutput":false,"recordingPath":"recording.log","workers":100}
session_id,worker_id,iteration,event,timestamp,input_line_number,comment
204,20,2,PLAYER_SESSION_CREATE,1557495839680,0,
204,20,2,REQ_HOME_START,1557495839680,3,
204,20,2,REQ_HOME_END,1557495847746,3,
204,20,2,REQ_GET_START,1557495847746,4,
204,20,2,REQ_GET_END,1557495859926,4,
204,20,2,REQ_GET_START,1557495859926,5,
204,20,2,REQ_GET_END,1557495862171,5,
204,20,2,REQ_GET_START,1557495862171,6,
204,20,2,REQ_GET_END,1557495870121,6,
204,20,2,REQ_GET_START,1557495870123,7,
204,20,2,REQ_GET_END,1557495872393,7,
204,20,2,REQ_GET_START,1557495872393,8,
204,20,2,REQ_GET_END,1557495876968,8,
204,20,2,REQ_GET_START,1557495876968,9,
204,20,2,REQ_GET_END,1557495887541,9,
204,20,2,REQ_GET_START,1557495887541,10,
204,20,2,REQ_GET_END,1557495903635,10,
204,20,2,REQ_GET_START,1557495903635,11,
204,20,2,REQ_GET_END,1557495911227,11,
204,20,2,REQ_GET_START,1557495911227,12,
204,20,2,REQ_GET_END,1557495920079,12,
204,20,2,REQ_GET_START,1557495920079,13,
204,20,2,REQ_GET_END,1557495920521,13,
204,20,2,REQ_GET_START,1557495920521,14,
204,20,2,REQ_GET_END,1557495932664,14,
204,20,2,REQ_GET_START,1557495932664,15,
204,20,2,REQ_GET_END,1557495939781,15,
204,20,2,REQ_GET_START,1557495939781,16,
204,20,2,REQ_GET_END,1557495947241,16,
204,20,2,REQ_GET_START,1557495947241,17,
204,20,2,REQ_GET_END,1557495947948,17,
204,20,2,REQ_GET_START,1557495947948,18,
204,20,2,REQ_GET_END,1557495951673,18,
204,20,2,REQ_GET_START,1557495951673,19,
204,20,2,REQ_GET_END,1557495954953,19,
204,20,2,REQ_GET_START,1557495954953,20,
204,20,2,REQ_GET_END,1557495956199,20,
204,20,2,REQ_GET_START,1557495956199,21,
204,20,2,REQ_GET_END,1557495958663,21,
204,20,2,REQ_GET_START,1557495958663,22,
204,20,2,REQ_GET_END,1557495959134,22,
204,20,2,REQ_GET_START,1557495959134,23,
204,20,2,REQ_GET_END,1557495968890,23,
204,20,2,WS_OPEN_START,1557495968890,24,
204,20,2,WS_OPEN_END,1557495970982,24,
204,20,2,PLAYBACK_SLEEPBEFORE_START,1557495970982,25,
204,20,2,PLAYBACK_SLEEPBEFORE_END,1557495972099,25,
204,20,2,WS_SEND_START,1557495972099,25,
204,20,2,WS_SEND_END,1557495972099,25,
204,20,2,WS_RECV_INIT_START,1557495972099,26,
204,20,2,WS_RECV_INIT_END,1557495972463,26,
204,20,2,WS_RECV_START,1557495972463,27,
204,20,2,WS_RECV_END,1557495973960,27,
204,20,2,PLAYBACK_SLEEPBEFORE_START,1557495973960,28,
204,20,2,PLAYBACK_SLEEPBEFORE_END,1557495976743,28,
204,20,2,WS_SEND_START,1557495976743,28,
204,20,2,WS_SEND_END,1557495976743,28,
204,20,2,WS_RECV_START,1557495976743,29,
204,20,2,WS_RECV_END,1557495978543,29,
204,20,2,PLAYBACK_SLEEPBEFORE_START,1557495978543,30,
204,20,2,PLAYBACK_SLEEPBEFORE_END,1557495979353,30,
204,20,2,WS_SEND_START,1557495979353,30,
204,20,2,WS_SEND_END,1557495979353,30,
204,20,2,WS_RECV_START,1557495979353,31,
204,20,2,WS_RECV_END,1557495982631,31,
204,20,2,PLAYBACK_SLEEPBEFORE_START,1557495982631,32,
204,20,2,PLAYBACK_SLEEPBEFORE_END,1557495987734,32,
204,20,2,WS_SEND_START,1557495987734,32,
204,20,2,WS_SEND_END,1557495987734,32,
204,20,2,PLAYBACK_SLEEPBEFORE_START,1557495987734,33,
204,20,2,PLAYBACK_SLEEPBEFORE_END,1557495989778,33,
204,20,2,WS_SEND_START,1557495989778,33,
204,20,2,WS_SEND_END,1557495989778,33,
204,20,2,PLAYBACK_SLEEPBEFORE_START,1557495989779,34,
204,20,2,PLAYBACK_SLEEPBEFORE_END,1557495992006,34,
204,20,2,WS_SEND_START,1557495992006,34,
204,20,2,WS_SEND_END,1557495992006,34,
204,20,2,PLAYBACK_SLEEPBEFORE_START,1557495992006,35,
204,20,2,PLAYBACK_SLEEPBEFORE_END,1557495994164,35,
204,20,2,WS_SEND_START,1557495994164,35,
204,20,2,WS_SEND_END,1557495994164,35,
204,20,2,PLAYBACK_SLEEPBEFORE_START,1557495994164,36,
204,20,2,PLAYBACK_SLEEPBEFORE_END,1557495995142,36,
204,20,2,WS_SEND_START,1557495995142,36,
204,20,2,WS_SEND_END,1557495995142,36,
204,20,2,WS_RECV_START,1557495995142,37,
204,20,2,WS_RECV_END,1557495996971,37,
204,20,2,PLAYBACK_SLEEPBEFORE_START,1557495996971,38,
204,20,2,PLAYBACK_SLEEPBEFORE_END,1557495998223,38,
204,20,2,WS_SEND_START,1557495998223,38,
204,20,2,WS_SEND_END,1557495998223,38,
204,20,2,WS_RECV_START,1557495998223,39,
204,20,2,WS_RECV_END,1557495999935,39,
204,20,2,PLAYBACK_SLEEPBEFORE_START,1557495999935,40,
204,20,2,PLAYBACK_SLEEPBEFORE_END,1557496005658,40,
204,20,2,WS_CLOSE_START,1557496005658,40,
204,20,2,WS_CLOSE_END,1557496005662,40,
204,20,2,PLAYBACK_DONE,1557496005662,0,
