# https://cyan.app.cloud.gov/ --workers 100 --loaded-duration-minutes 5 --output-dir cyan_run9
# {"appUrl":"https://cyan.app.cloud.gov/","debugLog":false,"loadedDurationMinutes":5.0,"logLevel":"WARN","outputDir":"cyan_run9","overwriteOutput":false,"recordingPath":"recording.log","workers":100}
session_id,worker_id,iteration,event,timestamp,input_line_number,comment
41,41,0,PLAYER_SESSION_CREATE,1557495615597,0,
41,41,0,REQ_HOME_START,1557495615597,3,
41,41,0,REQ_HOME_END,1557495616182,3,
41,41,0,REQ_GET_START,1557495616182,4,
41,41,0,REQ_GET_END,1557495616628,4,
41,41,0,REQ_GET_START,1557495616628,5,
41,41,0,REQ_GET_END,1557495617294,5,
41,41,0,REQ_GET_START,1557495617294,6,
41,41,0,REQ_GET_END,1557495617754,6,
41,41,0,REQ_GET_START,1557495617755,7,
41,41,0,REQ_GET_END,1557495623426,7,
41,41,0,REQ_GET_START,1557495623426,8,
41,41,0,REQ_GET_END,1557495630048,8,
41,41,0,REQ_GET_START,1557495630048,9,
41,41,0,REQ_GET_END,1557495635003,9,
41,41,0,REQ_GET_START,1557495635003,10,
41,41,0,REQ_GET_END,1557495637522,10,
41,41,0,REQ_GET_START,1557495637522,11,
41,41,0,REQ_GET_END,1557495637979,11,
41,41,0,REQ_GET_START,1557495637979,12,
41,41,0,REQ_GET_END,1557495640318,12,
41,41,0,REQ_GET_START,1557495640318,13,
41,41,0,REQ_GET_END,1557495642385,13,
41,41,0,REQ_GET_START,1557495642385,14,
41,41,0,REQ_GET_END,1557495647484,14,
41,41,0,REQ_GET_START,1557495647484,15,
41,41,0,REQ_GET_END,1557495651643,15,
41,41,0,REQ_GET_START,1557495651643,16,
41,41,0,REQ_GET_END,1557495656568,16,
41,41,0,REQ_GET_START,1557495656568,17,
41,41,0,REQ_GET_END,1557495665046,17,
41,41,0,REQ_GET_START,1557495665046,18,
41,41,0,REQ_GET_END,1557495669841,18,
41,41,0,REQ_GET_START,1557495669841,19,
41,41,0,REQ_GET_END,1557495676659,19,
41,41,0,REQ_GET_START,1557495676659,20,
41,41,0,REQ_GET_END,1557495677309,20,
41,41,0,REQ_GET_START,1557495677309,21,
41,41,0,REQ_GET_END,1557495677884,21,
41,41,0,REQ_GET_START,1557495677885,22,
41,41,0,REQ_GET_END,1557495679553,22,
41,41,0,REQ_GET_START,1557495679553,23,
41,41,0,REQ_GET_END,1557495680012,23,
41,41,0,WS_OPEN_START,1557495680012,24,
41,41,0,WS_OPEN_END,1557495681944,24,
41,41,0,PLAYBACK_SLEEPBEFORE_START,1557495681944,25,
41,41,0,PLAYBACK_SLEEPBEFORE_END,1557495683062,25,
41,41,0,WS_SEND_START,1557495683062,25,
41,41,0,WS_SEND_END,1557495683062,25,
41,41,0,WS_RECV_INIT_START,1557495683062,26,
41,41,0,WS_RECV_INIT_END,1557495683363,26,
41,41,0,WS_RECV_START,1557495683363,27,
41,41,0,WS_RECV_END,1557495685249,27,
41,41,0,PLAYBACK_SLEEPBEFORE_START,1557495685249,28,
41,41,0,PLAYBACK_SLEEPBEFORE_END,1557495688032,28,
41,41,0,WS_SEND_START,1557495688032,28,
41,41,0,WS_SEND_END,1557495688032,28,
41,41,0,WS_RECV_START,1557495688032,29,
41,41,0,WS_RECV_END,1557495692143,29,
41,41,0,PLAYBACK_SLEEPBEFORE_START,1557495692143,30,
41,41,0,PLAYBACK_SLEEPBEFORE_END,1557495692954,30,
41,41,0,WS_SEND_START,1557495692954,30,
41,41,0,WS_SEND_END,1557495692954,30,
41,41,0,WS_RECV_START,1557495692954,31,
41,41,0,WS_RECV_END,1557495696760,31,
41,41,0,PLAYBACK_SLEEPBEFORE_START,1557495696760,32,
41,41,0,PLAYBACK_SLEEPBEFORE_END,1557495701837,32,
41,41,0,WS_SEND_START,1557495701837,32,
41,41,0,WS_SEND_END,1557495701837,32,
41,41,0,PLAYBACK_SLEEPBEFORE_START,1557495701837,33,
41,41,0,PLAYBACK_SLEEPBEFORE_END,1557495703873,33,
41,41,0,WS_SEND_START,1557495703873,33,
41,41,0,WS_SEND_END,1557495703873,33,
41,41,0,PLAYBACK_SLEEPBEFORE_START,1557495703873,34,
41,41,0,PLAYBACK_SLEEPBEFORE_END,1557495706105,34,
41,41,0,WS_SEND_START,1557495706105,34,
41,41,0,WS_SEND_END,1557495706105,34,
41,41,0,PLAYBACK_SLEEPBEFORE_START,1557495706105,35,
41,41,0,PLAYBACK_SLEEPBEFORE_END,1557495708264,35,
41,41,0,WS_SEND_START,1557495708264,35,
41,41,0,WS_SEND_END,1557495708264,35,
41,41,0,PLAYBACK_SLEEPBEFORE_START,1557495708264,36,
41,41,0,PLAYBACK_SLEEPBEFORE_END,1557495709246,36,
41,41,0,WS_SEND_START,1557495709246,36,
41,41,0,WS_SEND_END,1557495709246,36,
41,41,0,WS_RECV_START,1557495709246,37,
41,41,0,WS_RECV_END,1557495718842,37,
41,41,0,PLAYBACK_SLEEPBEFORE_START,1557495718842,38,
41,41,0,PLAYBACK_SLEEPBEFORE_END,1557495720095,38,
41,41,0,WS_SEND_START,1557495720095,38,
41,41,0,WS_SEND_END,1557495720095,38,
41,41,0,WS_RECV_START,1557495720095,39,
41,41,0,WS_RECV_END,1557495729785,39,
41,41,0,PLAYBACK_SLEEPBEFORE_START,1557495729785,40,
41,41,0,PLAYBACK_SLEEPBEFORE_END,1557495735501,40,
41,41,0,WS_CLOSE_START,1557495735501,40,
41,41,0,WS_CLOSE_END,1557495735502,40,
41,41,0,PLAYBACK_DONE,1557495735502,0,
